CREATEDATE	LOCALDATE (BEIJING)	SITE	RVR1M	RVR_1A	ST	RVR1X	RVR_10M	RVR_10A	ST.1	RVR_10X	RVR_TEND	MOR_1A	MOR_10M	MOR_10A	MOR_10X	VIS1K	VIS1A	VIS10A	BL1A	RVR DATA	MOR_RAW	VIS_RAW	LIGHTS	STATUS	RVR DATA.1	timestamp
2020-03-12 11:03:00	2020-03-12 19:03:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3300	3400	5596	5000	5000	2	3200	3261	5596	10	0	VIS  3260.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07B10	663
2020-03-12 11:04:00	2020-03-12 19:04:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3400	5571	5000	5000	2	3200	3240	5571	10	0	VIS  3239.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09728	664
2020-03-12 11:05:00	2020-03-12 19:05:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3400	5556	5000	5000	2	3200	3229	5556	10	0	VIS  3229.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00D56	665
2020-03-12 11:06:00	2020-03-12 19:06:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5527	5000	5000	2	3200	3205	5527	10	0	VIS  3204.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03B24	666
2020-03-12 11:07:00	2020-03-12 19:07:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	3100	3200	3300	5435	5000	5000	2	3200	3132	5435	10	0	VIS  3132.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F2A5	667
2020-03-12 11:08:00	2020-03-12 19:08:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	3100	3200	3300	5472	5000	5000	2	3200	3161	5472	10	0	VIS  3161.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B9A8	668
2020-03-12 11:09:00	2020-03-12 19:09:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	3100	3200	3300	5427	5000	5000	2	3200	3125	5427	10	0	VIS  3124.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01AE0	669
2020-03-12 11:10:00	2020-03-12 19:10:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	3100	3200	3300	5486	5000	5000	2	3200	3172	5486	10	0	VIS  3171.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0233B	670
2020-03-12 11:11:00	2020-03-12 19:11:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	3100	3200	3300	5486	5000	5000	2	3200	3175	5486	10	0	VIS  3174.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03857	671
2020-03-12 11:12:00	2020-03-12 19:12:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	3100	3100	3200	5544	5000	5000	2	3200	3220	5544	10	0	VIS  3219.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 073FE	672
2020-03-12 11:13:00	2020-03-12 19:13:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3100	3200	5615	5000	5000	2	3200	3277	5615	10	0	VIS  3277.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F48C	673
2020-03-12 11:14:00	2020-03-12 19:14:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3100	3200	5596	5000	5000	2	3200	3261	5596	10	0	VIS  3260.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BB1B	674
2020-03-12 11:15:00	2020-03-12 19:15:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3100	3200	3300	5684	5000	5000	2	3200	3334	5684	10	0	VIS  3334.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 006D9	675
2020-03-12 11:16:00	2020-03-12 19:16:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3100	3200	3300	5676	5000	5000	2	3200	3329	5676	10	0	VIS  3328.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 049A9	676
2020-03-12 11:17:00	2020-03-12 19:17:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5632	5000	5000	2	3200	3291	5632	10	0	VIS  3291.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01AB9	677
2020-03-12 11:18:00	2020-03-12 19:18:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5625	5000	5000	2	3200	3286	5625	10	0	VIS  3285.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FC9F	678
2020-03-12 11:19:00	2020-03-12 19:19:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5582	5000	5000	2	3200	3249	5582	10	0	VIS  3248.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F676	679
2020-03-12 11:20:00	2020-03-12 19:20:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5523	5000	5000	2	3200	3202	5523	10	0	VIS  3202.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E967	680
2020-03-12 11:21:00	2020-03-12 19:21:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5600	5000	5000	2	3200	3265	5600	10	0	VIS  3264.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C7AE	681
2020-03-12 11:22:00	2020-03-12 19:22:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3100	3200	3300	5717	5000	5000	2	3200	3358	5717	10	0	VIS  3358.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07F61	682
2020-03-12 11:23:00	2020-03-12 19:23:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5603	5000	5000	2	3200	3267	5603	10	0	VIS  3267.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00E81	683
2020-03-12 11:24:00	2020-03-12 19:24:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3200	3300	5684	5000	5000	2	3200	3332	5684	10	0	VIS  3332.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B404	684
2020-03-12 11:25:00	2020-03-12 19:25:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3100	3200	3400	5768	5000	5000	2	3200	3402	5768	10	0	VIS  3401.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BB7A	685
2020-03-12 11:26:00	2020-03-12 19:26:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3100	3200	3400	5764	5000	5000	2	3200	3397	5764	10	0	VIS  3397.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02B3A	686
2020-03-12 11:27:00	2020-03-12 19:27:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3400	3100	3300	3400	5816	5000	5000	2	3200	3442	5816	10	0	VIS  3441.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F3F7	687
2020-03-12 11:28:00	2020-03-12 19:28:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3400	3100	3300	3400	5764	5000	5000	2	3200	3400	5764	10	0	VIS  3399.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09024	688
2020-03-12 11:29:00	2020-03-12 19:29:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3400	3100	3300	3400	5778	5000	5000	2	3200	3410	5778	10	0	VIS  3410.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 016E1	689
2020-03-12 11:30:00	2020-03-12 19:30:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3100	3300	3400	5735	5000	5000	2	3200	3373	5735	10	0	VIS  3373.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00B67	690
2020-03-12 11:31:00	2020-03-12 19:31:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3200	3300	3400	5676	5000	5000	2	3200	3328	5676	10	0	VIS  3328.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02937	691
2020-03-12 11:32:00	2020-03-12 19:32:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3200	3300	3400	5696	5000	5000	2	3200	3342	5696	10	0	VIS  3341.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BBA7	692
2020-03-12 11:33:00	2020-03-12 19:33:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3200	3300	3400	5666	5000	5000	2	3200	3318	5666	10	0	VIS  3318.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0074E	693
2020-03-12 11:34:00	2020-03-12 19:34:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3200	3300	3400	5559	5000	5000	2	3200	3231	5559	10	0	VIS  3231.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05E0D	694
2020-03-12 11:35:00	2020-03-12 19:35:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3200	3300	3400	5658	5000	5000	2	3200	3310	5658	10	0	VIS  3309.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CAA6	695
2020-03-12 11:36:00	2020-03-12 19:36:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3200	3300	3400	5589	5000	5000	2	3200	3255	5589	10	0	VIS  3254.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 089A4	696
2020-03-12 11:37:00	2020-03-12 19:37:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3200	3300	3400	5647	5000	5000	2	3200	3303	5647	10	0	VIS  3303.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06D7E	697
2020-03-12 11:38:00	2020-03-12 19:38:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3200	3300	3400	5582	5000	5000	2	3200	3250	5582	10	0	VIS  3249.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09142	698
2020-03-12 11:39:00	2020-03-12 19:39:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3200	3300	3400	5611	5000	5000	2	3200	3273	5611	10	0	VIS  3273.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D805	699
2020-03-12 11:40:00	2020-03-12 19:40:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3200	3200	3300	5589	5000	5000	2	3200	3256	5589	10	0	VIS  3255.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07E4A	700
2020-03-12 11:41:00	2020-03-12 19:41:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3300	3200	3200	3400	5790	5000	5000	2	3200	3420	5790	10	0	VIS  3419.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B8F0	701
2020-03-12 11:42:00	2020-03-12 19:42:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3400	3200	3300	3400	5798	5000	5000	2	3200	3425	5798	10	0	VIS  3425.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B32E	702
2020-03-12 11:43:00	2020-03-12 19:43:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3400	3200	3300	3400	5757	5000	5000	2	3200	3393	5757	10	0	VIS  3393.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C7B8	703
2020-03-12 11:44:00	2020-03-12 19:44:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	3100	3300	3400	5491	5000	5000	2	3200	3177	5491	10	0	VIS  3177.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03173	704
2020-03-12 11:45:00	2020-03-12 19:45:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3000	2900	3200	3400	5309	5000	5000	2	3200	3033	5309	10	0	VIS  3032.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 041B4	705
2020-03-12 11:46:00	2020-03-12 19:46:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2900	3200	3400	5586	5000	5000	2	3200	3252	5586	10	0	VIS  3252.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09B01	706
2020-03-12 11:47:00	2020-03-12 19:47:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	2900	3200	3400	5574	5000	5000	2	3200	3244	5574	10	0	VIS  3243.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03677	707
2020-03-12 11:48:00	2020-03-12 19:48:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2900	3200	3400	5427	5000	5000	2	3200	3125	5427	10	0	VIS  3124.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DAEB	708
2020-03-12 11:49:00	2020-03-12 19:49:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2900	3200	3400	5420	5000	5000	2	3200	3119	5420	10	0	VIS  3118.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D1D8	709
2020-03-12 11:50:00	2020-03-12 19:50:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2900	3200	3400	5483	5000	5000	2	3200	3169	5483	10	0	VIS  3168.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 017B9	710
2020-03-12 11:51:00	2020-03-12 19:51:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2900	3200	3400	5358	5000	5000	2	3200	3071	5358	10	0	VIS  3071.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 000F0	711
2020-03-12 11:52:00	2020-03-12 19:52:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2900	2900	3100	3400	5200	5000	5000	2	3200	2946	5200	10	0	VIS  2945.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09613	712
2020-03-12 11:53:00	2020-03-12 19:53:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2900	2900	3100	3300	5168	5000	5000	2	3200	2922	5168	10	0	VIS  2922.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08FD2	713
2020-03-12 11:54:00	2020-03-12 19:54:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3000	2900	3000	3200	5339	5000	5000	2	3200	3057	5339	10	0	VIS  3057.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0062A	714
2020-03-12 11:55:00	2020-03-12 19:55:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2900	2800	3000	3200	5046	5000	5000	2	3200	2826	5046	10	0	VIS  2825.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 029CC	715
2020-03-12 11:56:00	2020-03-12 19:56:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2500	2500	3000	3200	4652	4700	5000	2	3200	2529	4652	10	0	VIS  2528.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FFD1	716
2020-03-12 11:57:00	2020-03-12 19:57:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2500	2500	2900	3200	4709	4600	5000	2	3200	2573	4709	10	0	VIS  2572.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02A6F	717
2020-03-12 11:58:00	2020-03-12 19:58:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2500	2500	2800	3100	4699	4600	4600	2	3200	2564	4699	10	0	VIS  2564.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A2B4	718
2020-03-12 11:59:00	2020-03-12 19:59:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2700	2500	2800	3100	4993	4900	4700	2	3200	2786	4993	10	0	VIS  2785.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08FF5	719
2020-03-12 12:00:00	2020-03-12 20:00:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2800	2500	2800	3100	5120	5000	4800	2	3200	2885	5120	10	0	VIS  2885.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CDED	720
2020-03-12 12:01:00	2020-03-12 20:01:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3000	2500	2800	3000	5376	5000	4800	2	3200	3085	5376	10	0	VIS  3085.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DAA0	721
2020-03-12 12:02:00	2020-03-12 20:02:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2500	2800	3100	5465	5000	5000	2	3200	3156	5465	10	0	VIS  3156.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0224B	722
2020-03-12 12:03:00	2020-03-12 20:03:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2500	2800	3100	5454	5000	5000	2	3200	3147	5454	10	0	VIS  3146.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E809	723
2020-03-12 12:04:00	2020-03-12 20:04:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3100	2500	2800	3200	5559	5000	5000	2	3200	3233	5559	10	0	VIS  3233.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C059	724
2020-03-12 12:05:00	2020-03-12 20:05:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	2500	2900	3200	5632	5000	5000	2	3200	3292	5632	10	0	VIS  3292.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E3D9	725
2020-03-12 12:06:00	2020-03-12 20:06:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	2500	2900	3200	5644	5000	5000	2	3200	3300	5644	10	0	VIS  3299.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 083A0	726
2020-03-12 12:07:00	2020-03-12 20:07:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3200	2500	3000	3200	5476	5000	5000	2	3200	3165	5476	10	0	VIS  3165.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09521	727
2020-03-12 12:08:00	2020-03-12 20:08:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2900	2600	3000	3200	5127	5000	5000	2	3200	2891	5127	10	0	VIS  2890.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08C19	728
2020-03-12 12:09:00	2020-03-12 20:09:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2900	2700	3100	3200	5163	5000	5000	2	3200	2919	5163	10	0	VIS  2919.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 001D9	729
2020-03-12 12:10:00	2020-03-12 20:10:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2800	2700	3100	3200	4892	5000	5000	2	3200	2708	4892	10	0	VIS  2708.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CD91	730
2020-03-12 12:11:00	2020-03-12 20:11:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2400	2300	3000	3200	4549	4400	5000	2	3200	2455	4549	10	0	VIS  2455.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A8AC	731
2020-03-12 12:12:00	2020-03-12 20:12:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2600	2300	2900	3200	4575	4700	4600	2	3200	2473	4575	10	0	VIS  2473.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03E41	732
2020-03-12 12:13:00	2020-03-12 20:13:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2200	2200	2900	3200	4252	4300	4500	2	3200	2239	4252	10	0	VIS  2239.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08AC0	733
2020-03-12 12:14:00	2020-03-12 20:14:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2200	2200	2800	3200	4384	4300	4400	2	3200	2334	4384	10	0	VIS  2333.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09EE4	734
2020-03-12 12:15:00	2020-03-12 20:15:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2500	2200	2700	3200	4981	4600	4500	2	3200	2778	4981	10	0	VIS  2778.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AB88	735
2020-03-12 12:16:00	2020-03-12 20:16:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2900	2200	2700	3200	5234	5000	4600	2	3200	2972	5234	10	0	VIS  2972.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AD88	736
2020-03-12 12:17:00	2020-03-12 20:17:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2800	2200	2600	3000	4934	5000	4600	2	3200	2741	4934	10	0	VIS  2741.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EBEB	737
2020-03-12 12:18:00	2020-03-12 20:18:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2500	2200	2600	2900	4532	4600	4600	2	3200	2441	4532	10	0	VIS  2441.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07E28	738
2020-03-12 12:19:00	2020-03-12 20:19:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2500	2200	2500	2900	4863	4700	4600	2	3200	2688	4863	10	0	VIS  2687.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C2C3	739
2020-03-12 12:20:00	2020-03-12 20:20:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2800	2200	2500	2900	5124	5000	4700	2	3200	2887	5124	10	0	VIS  2887.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 093B2	740
2020-03-12 12:21:00	2020-03-12 20:21:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	2800	2200	2600	2900	5139	5000	4700	2	3200	2899	5139	10	0	VIS  2898.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 025A2	741
